"","연도","직종","회차","일련번호","과목명","과목별점수"
"54587",2016,"의사(필기)",80,"54302","의학각론2",25
"54588",2016,"의사(필기)",80,"54302","의학각론3",52
"54589",2016,"의사(필기)",80,"54302","의학각론4",52
"54590",2016,"의사(필기)",80,"54302","의학각론5",52
"54591",2016,"의사(필기)",80,"54302","의학총론1",44
"54592",2016,"의사(필기)",80,"54302","의학총론2(R형)",7
"54593",2016,"의사(필기)",80,"54303","보건의약관계 법규",16
"54594",2016,"의사(필기)",80,"54303","의학각론1(R형)",32
"54595",2016,"의사(필기)",80,"54303","의학각론2",24
"54596",2016,"의사(필기)",80,"54303","의학각론3",41
"54597",2016,"의사(필기)",80,"54303","의학각론4",48
"54598",2016,"의사(필기)",80,"54303","의학각론5",49
"54599",2016,"의사(필기)",80,"54303","의학총론1",51
"54600",2016,"의사(필기)",80,"54303","의학총론2(R형)",4
"54601",2016,"의사(필기)",80,"54304","보건의약관계 법규",17
"54602",2016,"의사(필기)",80,"54304","의학각론1(R형)",42
"54603",2016,"의사(필기)",80,"54304","의학각론2",34
"54604",2016,"의사(필기)",80,"54304","의학각론3",57
"54605",2016,"의사(필기)",80,"54304","의학각론4",64
"54606",2016,"의사(필기)",80,"54304","의학각론5",59
"54607",2016,"의사(필기)",80,"54304","의학총론1",54
"54608",2016,"의사(필기)",80,"54304","의학총론2(R형)",7
"54609",2016,"의사(필기)",80,"54305","보건의약관계 법규",16
"54610",2016,"의사(필기)",80,"54305","의학각론1(R형)",27
"54611",2016,"의사(필기)",80,"54305","의학각론2",27
"54612",2016,"의사(필기)",80,"54305","의학각론3",47
"54613",2016,"의사(필기)",80,"54305","의학각론4",53
"54614",2016,"의사(필기)",80,"54305","의학각론5",51
"54615",2016,"의사(필기)",80,"54305","의학총론1",52
"54616",2016,"의사(필기)",80,"54305","의학총론2(R형)",5
"54617",2016,"의사(필기)",80,"54306","보건의약관계 법규",19
"54618",2016,"의사(필기)",80,"54306","의학각론1(R형)",35
"54619",2016,"의사(필기)",80,"54306","의학각론2",27
"54620",2016,"의사(필기)",80,"54306","의학각론3",53
"54621",2016,"의사(필기)",80,"54306","의학각론4",59
"54622",2016,"의사(필기)",80,"54306","의학각론5",52
"54623",2016,"의사(필기)",80,"54306","의학총론1",55
"54624",2016,"의사(필기)",80,"54306","의학총론2(R형)",5
"54625",2016,"의사(필기)",80,"54307","보건의약관계 법규",17
"54626",2016,"의사(필기)",80,"54307","의학각론1(R형)",35
"54627",2016,"의사(필기)",80,"54307","의학각론2",25
"54628",2016,"의사(필기)",80,"54307","의학각론3",53
"54629",2016,"의사(필기)",80,"54307","의학각론4",52
"54630",2016,"의사(필기)",80,"54307","의학각론5",45
"54631",2016,"의사(필기)",80,"54307","의학총론1",47
"54632",2016,"의사(필기)",80,"54307","의학총론2(R형)",9
"54633",2016,"의사(필기)",80,"54308","보건의약관계 법규",17
"54634",2016,"의사(필기)",80,"54308","의학각론1(R형)",36
"54635",2016,"의사(필기)",80,"54308","의학각론2",32
"54636",2016,"의사(필기)",80,"54308","의학각론3",60
"54637",2016,"의사(필기)",80,"54308","의학각론4",61
"54638",2016,"의사(필기)",80,"54308","의학각론5",60
"54639",2016,"의사(필기)",80,"54308","의학총론1",57
"54640",2016,"의사(필기)",80,"54308","의학총론2(R형)",6
"54641",2016,"의사(필기)",80,"54309","보건의약관계 법규",18
"54642",2016,"의사(필기)",80,"54309","의학각론1(R형)",34
"54643",2016,"의사(필기)",80,"54309","의학각론2",31
"54644",2016,"의사(필기)",80,"54309","의학각론3",52
"54645",2016,"의사(필기)",80,"54309","의학각론4",51
"54646",2016,"의사(필기)",80,"54309","의학각론5",55
"54647",2016,"의사(필기)",80,"54309","의학총론1",46
"54648",2016,"의사(필기)",80,"54309","의학총론2(R형)",4
"54649",2016,"의사(필기)",80,"54310","보건의약관계 법규",18
"54650",2016,"의사(필기)",80,"54310","의학각론1(R형)",34
"54651",2016,"의사(필기)",80,"54310","의학각론2",30
"54652",2016,"의사(필기)",80,"54310","의학각론3",53
"54653",2016,"의사(필기)",80,"54310","의학각론4",58
"54654",2016,"의사(필기)",80,"54310","의학각론5",49
"54655",2016,"의사(필기)",80,"54310","의학총론1",49
"54656",2016,"의사(필기)",80,"54310","의학총론2(R형)",7
"54657",2016,"의사(필기)",80,"54311","보건의약관계 법규",18
"54658",2016,"의사(필기)",80,"54311","의학각론1(R형)",38
"54659",2016,"의사(필기)",80,"54311","의학각론2",37
"54660",2016,"의사(필기)",80,"54311","의학각론3",58
"54661",2016,"의사(필기)",80,"54311","의학각론4",60
"54662",2016,"의사(필기)",80,"54311","의학각론5",55
"54663",2016,"의사(필기)",80,"54311","의학총론1",43
"54664",2016,"의사(필기)",80,"54311","의학총론2(R형)",8
"54665",2016,"의사(필기)",80,"54312","보건의약관계 법규",18
"54666",2016,"의사(필기)",80,"54312","의학각론1(R형)",39
"54667",2016,"의사(필기)",80,"54312","의학각론2",33
"54668",2016,"의사(필기)",80,"54312","의학각론3",57
"54669",2016,"의사(필기)",80,"54312","의학각론4",59
"54670",2016,"의사(필기)",80,"54312","의학각론5",64
"54671",2016,"의사(필기)",80,"54312","의학총론1",55
"54672",2016,"의사(필기)",80,"54312","의학총론2(R형)",5
"54673",2016,"의사(필기)",80,"54313","보건의약관계 법규",17
"54674",2016,"의사(필기)",80,"54313","의학각론1(R형)",37
"54675",2016,"의사(필기)",80,"54313","의학각론2",31
"54676",2016,"의사(필기)",80,"54313","의학각론3",51
"54677",2016,"의사(필기)",80,"54313","의학각론4",59
"54678",2016,"의사(필기)",80,"54313","의학각론5",54
"54679",2016,"의사(필기)",80,"54313","의학총론1",49
"54680",2016,"의사(필기)",80,"54313","의학총론2(R형)",6
"54681",2016,"의사(필기)",80,"54314","보건의약관계 법규",17
"54682",2016,"의사(필기)",80,"54314","의학각론1(R형)",24
"54683",2016,"의사(필기)",80,"54314","의학각론2",27
"54684",2016,"의사(필기)",80,"54314","의학각론3",53
"54685",2016,"의사(필기)",80,"54314","의학각론4",57
"54686",2016,"의사(필기)",80,"54314","의학각론5",48
"54687",2016,"의사(필기)",80,"54314","의학총론1",46
"54688",2016,"의사(필기)",80,"54314","의학총론2(R형)",5
"54689",2016,"의사(필기)",80,"54315","보건의약관계 법규",18
"54690",2016,"의사(필기)",80,"54315","의학각론1(R형)",34
"54691",2016,"의사(필기)",80,"54315","의학각론2",33
"54692",2016,"의사(필기)",80,"54315","의학각론3",56
"54693",2016,"의사(필기)",80,"54315","의학각론4",60
"54694",2016,"의사(필기)",80,"54315","의학각론5",58
"54695",2016,"의사(필기)",80,"54315","의학총론1",54
"54696",2016,"의사(필기)",80,"54315","의학총론2(R형)",7
"54697",2016,"의사(필기)",80,"54316","보건의약관계 법규",17
"54698",2016,"의사(필기)",80,"54316","의학각론1(R형)",30
"54699",2016,"의사(필기)",80,"54316","의학각론2",28
"54700",2016,"의사(필기)",80,"54316","의학각론3",49
"54701",2016,"의사(필기)",80,"54316","의학각론4",51
"54702",2016,"의사(필기)",80,"54316","의학각론5",49
"54703",2016,"의사(필기)",80,"54316","의학총론1",48
"54704",2016,"의사(필기)",80,"54316","의학총론2(R형)",4
"54705",2016,"의사(필기)",80,"54317","보건의약관계 법규",18
"54706",2016,"의사(필기)",80,"54317","의학각론1(R형)",29
"54707",2016,"의사(필기)",80,"54317","의학각론2",31
"54708",2016,"의사(필기)",80,"54317","의학각론3",50
"54709",2016,"의사(필기)",80,"54317","의학각론4",58
"54710",2016,"의사(필기)",80,"54317","의학각론5",48
"54711",2016,"의사(필기)",80,"54317","의학총론1",47
"54712",2016,"의사(필기)",80,"54317","의학총론2(R형)",7
"54713",2016,"의사(필기)",80,"54318","보건의약관계 법규",16
"54714",2016,"의사(필기)",80,"54318","의학각론1(R형)",30
"54715",2016,"의사(필기)",80,"54318","의학각론2",31
"54716",2016,"의사(필기)",80,"54318","의학각론3",44
"54717",2016,"의사(필기)",80,"54318","의학각론4",57
"54718",2016,"의사(필기)",80,"54318","의학각론5",48
"54719",2016,"의사(필기)",80,"54318","의학총론1",52
"54720",2016,"의사(필기)",80,"54318","의학총론2(R형)",6
"54721",2016,"의사(필기)",80,"54319","보건의약관계 법규",18
"54722",2016,"의사(필기)",80,"54319","의학각론1(R형)",35
"54723",2016,"의사(필기)",80,"54319","의학각론2",32
"54724",2016,"의사(필기)",80,"54319","의학각론3",56
"54725",2016,"의사(필기)",80,"54319","의학각론4",56
"54726",2016,"의사(필기)",80,"54319","의학각론5",55
"54727",2016,"의사(필기)",80,"54319","의학총론1",52
"54728",2016,"의사(필기)",80,"54319","의학총론2(R형)",4
"54729",2016,"의사(필기)",80,"54320","보건의약관계 법규",19
"54730",2016,"의사(필기)",80,"54320","의학각론1(R형)",41
"54731",2016,"의사(필기)",80,"54320","의학각론2",32
"54732",2016,"의사(필기)",80,"54320","의학각론3",59
"54733",2016,"의사(필기)",80,"54320","의학각론4",63
"54734",2016,"의사(필기)",80,"54320","의학각론5",56
"54735",2016,"의사(필기)",80,"54320","의학총론1",60
"54736",2016,"의사(필기)",80,"54320","의학총론2(R형)",7
"54737",2016,"의사(필기)",80,"54321","보건의약관계 법규",18
"54738",2016,"의사(필기)",80,"54321","의학각론1(R형)",37
"54739",2016,"의사(필기)",80,"54321","의학각론2",27
"54740",2016,"의사(필기)",80,"54321","의학각론3",56
"54741",2016,"의사(필기)",80,"54321","의학각론4",62
"54742",2016,"의사(필기)",80,"54321","의학각론5",54
"54743",2016,"의사(필기)",80,"54321","의학총론1",56
"54744",2016,"의사(필기)",80,"54321","의학총론2(R형)",5
"54745",2016,"의사(필기)",80,"54322","보건의약관계 법규",20
"54746",2016,"의사(필기)",80,"54322","의학각론1(R형)",29
"54747",2016,"의사(필기)",80,"54322","의학각론2",29
"54748",2016,"의사(필기)",80,"54322","의학각론3",49
"54749",2016,"의사(필기)",80,"54322","의학각론4",55
"54750",2016,"의사(필기)",80,"54322","의학각론5",49
"54751",2016,"의사(필기)",80,"54322","의학총론1",49
"54752",2016,"의사(필기)",80,"54322","의학총론2(R형)",3
"54753",2016,"의사(필기)",80,"54323","보건의약관계 법규",20
"54754",2016,"의사(필기)",80,"54323","의학각론1(R형)",37
"54755",2016,"의사(필기)",80,"54323","의학각론2",31
"54756",2016,"의사(필기)",80,"54323","의학각론3",55
"54757",2016,"의사(필기)",80,"54323","의학각론4",52
"54758",2016,"의사(필기)",80,"54323","의학각론5",52
"54759",2016,"의사(필기)",80,"54323","의학총론1",54
"54760",2016,"의사(필기)",80,"54323","의학총론2(R형)",5
"54761",2016,"의사(필기)",80,"54324","보건의약관계 법규",12
"54762",2016,"의사(필기)",80,"54324","의학각론1(R형)",19
"54763",2016,"의사(필기)",80,"54324","의학각론2",23
"54764",2016,"의사(필기)",80,"54324","의학각론3",45
"54765",2016,"의사(필기)",80,"54324","의학각론4",51
"54766",2016,"의사(필기)",80,"54324","의학각론5",43
"54767",2016,"의사(필기)",80,"54324","의학총론1",43
"54768",2016,"의사(필기)",80,"54324","의학총론2(R형)",4
"54769",2016,"의사(필기)",80,"54325","보건의약관계 법규",19
"54770",2016,"의사(필기)",80,"54325","의학각론1(R형)",38
"54771",2016,"의사(필기)",80,"54325","의학각론2",31
"54772",2016,"의사(필기)",80,"54325","의학각론3",55
"54773",2016,"의사(필기)",80,"54325","의학각론4",63
"54774",2016,"의사(필기)",80,"54325","의학각론5",61
"54775",2016,"의사(필기)",80,"54325","의학총론1",48
"54776",2016,"의사(필기)",80,"54325","의학총론2(R형)",5
"54777",2016,"의사(필기)",80,"54326","보건의약관계 법규",19
"54778",2016,"의사(필기)",80,"54326","의학각론1(R형)",32
"54779",2016,"의사(필기)",80,"54326","의학각론2",28
"54780",2016,"의사(필기)",80,"54326","의학각론3",50
"54781",2016,"의사(필기)",80,"54326","의학각론4",59
"54782",2016,"의사(필기)",80,"54326","의학각론5",54
"54783",2016,"의사(필기)",80,"54326","의학총론1",51
"54784",2016,"의사(필기)",80,"54326","의학총론2(R형)",7
"54785",2016,"의사(필기)",80,"54327","보건의약관계 법규",15
"54786",2016,"의사(필기)",80,"54327","의학각론1(R형)",30
"54787",2016,"의사(필기)",80,"54327","의학각론2",28
"54788",2016,"의사(필기)",80,"54327","의학각론3",43
"54789",2016,"의사(필기)",80,"54327","의학각론4",62
"54790",2016,"의사(필기)",80,"54327","의학각론5",49
"54791",2016,"의사(필기)",80,"54327","의학총론1",50
"54792",2016,"의사(필기)",80,"54327","의학총론2(R형)",5
"54793",2016,"의사(필기)",80,"54328","보건의약관계 법규",18
"54794",2016,"의사(필기)",80,"54328","의학각론1(R형)",25
"54795",2016,"의사(필기)",80,"54328","의학각론2",26
"54796",2016,"의사(필기)",80,"54328","의학각론3",49
"54797",2016,"의사(필기)",80,"54328","의학각론4",55
"54798",2016,"의사(필기)",80,"54328","의학각론5",49
"54799",2016,"의사(필기)",80,"54328","의학총론1",44
"54800",2016,"의사(필기)",80,"54328","의학총론2(R형)",5
"54801",2016,"의사(필기)",80,"54329","보건의약관계 법규",16
"54802",2016,"의사(필기)",80,"54329","의학각론1(R형)",26
"54803",2016,"의사(필기)",80,"54329","의학각론2",26
"54804",2016,"의사(필기)",80,"54329","의학각론3",45
"54805",2016,"의사(필기)",80,"54329","의학각론4",56
"54806",2016,"의사(필기)",80,"54329","의학각론5",57
"54807",2016,"의사(필기)",80,"54329","의학총론1",46
"54808",2016,"의사(필기)",80,"54329","의학총론2(R형)",7
"54809",2016,"의사(필기)",80,"54330","보건의약관계 법규",18
"54810",2016,"의사(필기)",80,"54330","의학각론1(R형)",30
"54811",2016,"의사(필기)",80,"54330","의학각론2",28
"54812",2016,"의사(필기)",80,"54330","의학각론3",46
"54813",2016,"의사(필기)",80,"54330","의학각론4",52
"54814",2016,"의사(필기)",80,"54330","의학각론5",53
"54815",2016,"의사(필기)",80,"54330","의학총론1",47
"54816",2016,"의사(필기)",80,"54330","의학총론2(R형)",8
"54817",2016,"의사(필기)",80,"54331","보건의약관계 법규",19
"54818",2016,"의사(필기)",80,"54331","의학각론1(R형)",34
"54819",2016,"의사(필기)",80,"54331","의학각론2",30
"54820",2016,"의사(필기)",80,"54331","의학각론3",54
"54821",2016,"의사(필기)",80,"54331","의학각론4",55
"54822",2016,"의사(필기)",80,"54331","의학각론5",47
"54823",2016,"의사(필기)",80,"54331","의학총론1",50
"54824",2016,"의사(필기)",80,"54331","의학총론2(R형)",5
"54825",2016,"의사(필기)",80,"54332","보건의약관계 법규",15
"54826",2016,"의사(필기)",80,"54332","의학각론1(R형)",30
"54827",2016,"의사(필기)",80,"54332","의학각론2",27
"54828",2016,"의사(필기)",80,"54332","의학각론3",51
"54829",2016,"의사(필기)",80,"54332","의학각론4",53
"54830",2016,"의사(필기)",80,"54332","의학각론5",55
"54831",2016,"의사(필기)",80,"54332","의학총론1",51
"54832",2016,"의사(필기)",80,"54332","의학총론2(R형)",2
"54833",2016,"의사(필기)",80,"54333","보건의약관계 법규",15
"54834",2016,"의사(필기)",80,"54333","의학각론1(R형)",28
"54835",2016,"의사(필기)",80,"54333","의학각론2",29
"54836",2016,"의사(필기)",80,"54333","의학각론3",48
"54837",2016,"의사(필기)",80,"54333","의학각론4",52
"54838",2016,"의사(필기)",80,"54333","의학각론5",52
"54839",2016,"의사(필기)",80,"54333","의학총론1",50
"54840",2016,"의사(필기)",80,"54333","의학총론2(R형)",3
"54841",2016,"의사(필기)",80,"54334","보건의약관계 법규",16
"54842",2016,"의사(필기)",80,"54334","의학각론1(R형)",42
"54843",2016,"의사(필기)",80,"54334","의학각론2",27
"54844",2016,"의사(필기)",80,"54334","의학각론3",61
"54845",2016,"의사(필기)",80,"54334","의학각론4",60
"54846",2016,"의사(필기)",80,"54334","의학각론5",56
"54847",2016,"의사(필기)",80,"54334","의학총론1",56
"54848",2016,"의사(필기)",80,"54334","의학총론2(R형)",5
"54849",2016,"의사(필기)",80,"54335","보건의약관계 법규",15
"54850",2016,"의사(필기)",80,"54335","의학각론1(R형)",22
"54851",2016,"의사(필기)",80,"54335","의학각론2",23
"54852",2016,"의사(필기)",80,"54335","의학각론3",42
"54853",2016,"의사(필기)",80,"54335","의학각론4",38
"54854",2016,"의사(필기)",80,"54335","의학각론5",35
"54855",2016,"의사(필기)",80,"54335","의학총론1",35
"54856",2016,"의사(필기)",80,"54335","의학총론2(R형)",3
"54857",2016,"의사(필기)",80,"54336","보건의약관계 법규",17
"54858",2016,"의사(필기)",80,"54336","의학각론1(R형)",36
"54859",2016,"의사(필기)",80,"54336","의학각론2",29
"54860",2016,"의사(필기)",80,"54336","의학각론3",51
"54861",2016,"의사(필기)",80,"54336","의학각론4",59
"54862",2016,"의사(필기)",80,"54336","의학각론5",55
"54863",2016,"의사(필기)",80,"54336","의학총론1",49
"54864",2016,"의사(필기)",80,"54336","의학총론2(R형)",7
"54865",2016,"의사(필기)",80,"54337","보건의약관계 법규",18
"54866",2016,"의사(필기)",80,"54337","의학각론1(R형)",38
"54867",2016,"의사(필기)",80,"54337","의학각론2",30
"54868",2016,"의사(필기)",80,"54337","의학각론3",51
"54869",2016,"의사(필기)",80,"54337","의학각론4",59
"54870",2016,"의사(필기)",80,"54337","의학각론5",61
"54871",2016,"의사(필기)",80,"54337","의학총론1",49
"54872",2016,"의사(필기)",80,"54337","의학총론2(R형)",6
"54873",2016,"의사(필기)",80,"54338","보건의약관계 법규",18
"54874",2016,"의사(필기)",80,"54338","의학각론1(R형)",31
"54875",2016,"의사(필기)",80,"54338","의학각론2",26
"54876",2016,"의사(필기)",80,"54338","의학각론3",56
"54877",2016,"의사(필기)",80,"54338","의학각론4",57
"54878",2016,"의사(필기)",80,"54338","의학각론5",57
"54879",2016,"의사(필기)",80,"54338","의학총론1",49
"54880",2016,"의사(필기)",80,"54338","의학총론2(R형)",4
"54881",2016,"의사(필기)",80,"54339","보건의약관계 법규",20
"54882",2016,"의사(필기)",80,"54339","의학각론1(R형)",41
"54883",2016,"의사(필기)",80,"54339","의학각론2",31
"54884",2016,"의사(필기)",80,"54339","의학각론3",58
"54885",2016,"의사(필기)",80,"54339","의학각론4",59
"54886",2016,"의사(필기)",80,"54339","의학각론5",62
"54887",2016,"의사(필기)",80,"54339","의학총론1",50
"54888",2016,"의사(필기)",80,"54339","의학총론2(R형)",7
"54889",2016,"의사(필기)",80,"54340","보건의약관계 법규",20
"54890",2016,"의사(필기)",80,"54340","의학각론1(R형)",30
"54891",2016,"의사(필기)",80,"54340","의학각론2",24
"54892",2016,"의사(필기)",80,"54340","의학각론3",54
"54893",2016,"의사(필기)",80,"54340","의학각론4",59
"54894",2016,"의사(필기)",80,"54340","의학각론5",50
"54895",2016,"의사(필기)",80,"54340","의학총론1",49
"54896",2016,"의사(필기)",80,"54340","의학총론2(R형)",6
"54897",2016,"의사(필기)",80,"54341","보건의약관계 법규",19
"54898",2016,"의사(필기)",80,"54341","의학각론1(R형)",42
"54899",2016,"의사(필기)",80,"54341","의학각론2",35
"54900",2016,"의사(필기)",80,"54341","의학각론3",58
"54901",2016,"의사(필기)",80,"54341","의학각론4",64
"54902",2016,"의사(필기)",80,"54341","의학각론5",60
"54903",2016,"의사(필기)",80,"54341","의학총론1",58
"54904",2016,"의사(필기)",80,"54341","의학총론2(R형)",8
"54905",2016,"의사(필기)",80,"54342","보건의약관계 법규",14
"54906",2016,"의사(필기)",80,"54342","의학각론1(R형)",21
"54907",2016,"의사(필기)",80,"54342","의학각론2",27
"54908",2016,"의사(필기)",80,"54342","의학각론3",40
"54909",2016,"의사(필기)",80,"54342","의학각론4",51
"54910",2016,"의사(필기)",80,"54342","의학각론5",41
"54911",2016,"의사(필기)",80,"54342","의학총론1",52
"54912",2016,"의사(필기)",80,"54342","의학총론2(R형)",3
"54913",2016,"의사(필기)",80,"54343","보건의약관계 법규",16
"54914",2016,"의사(필기)",80,"54343","의학각론1(R형)",18
"54915",2016,"의사(필기)",80,"54343","의학각론2",16
"54916",2016,"의사(필기)",80,"54343","의학각론3",42
"54917",2016,"의사(필기)",80,"54343","의학각론4",47
"54918",2016,"의사(필기)",80,"54343","의학각론5",42
"54919",2016,"의사(필기)",80,"54343","의학총론1",40
"54920",2016,"의사(필기)",80,"54343","의학총론2(R형)",5
"54921",2016,"의사(필기)",80,"54344","보건의약관계 법규",17
"54922",2016,"의사(필기)",80,"54344","의학각론1(R형)",28
"54923",2016,"의사(필기)",80,"54344","의학각론2",25
"54924",2016,"의사(필기)",80,"54344","의학각론3",52
"54925",2016,"의사(필기)",80,"54344","의학각론4",48
"54926",2016,"의사(필기)",80,"54344","의학각론5",48
"54927",2016,"의사(필기)",80,"54344","의학총론1",49
"54928",2016,"의사(필기)",80,"54344","의학총론2(R형)",2
"54929",2016,"의사(필기)",80,"54345","보건의약관계 법규",18
"54930",2016,"의사(필기)",80,"54345","의학각론1(R형)",36
"54931",2016,"의사(필기)",80,"54345","의학각론2",33
"54932",2016,"의사(필기)",80,"54345","의학각론3",56
"54933",2016,"의사(필기)",80,"54345","의학각론4",57
"54934",2016,"의사(필기)",80,"54345","의학각론5",58
"54935",2016,"의사(필기)",80,"54345","의학총론1",51
"54936",2016,"의사(필기)",80,"54345","의학총론2(R형)",5
"54937",2016,"의사(필기)",80,"54346","보건의약관계 법규",20
"54938",2016,"의사(필기)",80,"54346","의학각론1(R형)",38
"54939",2016,"의사(필기)",80,"54346","의학각론2",30
"54940",2016,"의사(필기)",80,"54346","의학각론3",55
"54941",2016,"의사(필기)",80,"54346","의학각론4",53
"54942",2016,"의사(필기)",80,"54346","의학각론5",49
"54943",2016,"의사(필기)",80,"54346","의학총론1",52
"54944",2016,"의사(필기)",80,"54346","의학총론2(R형)",6
"54945",2016,"의사(필기)",80,"54347","보건의약관계 법규",16
"54946",2016,"의사(필기)",80,"54347","의학각론1(R형)",36
"54947",2016,"의사(필기)",80,"54347","의학각론2",30
"54948",2016,"의사(필기)",80,"54347","의학각론3",54
"54949",2016,"의사(필기)",80,"54347","의학각론4",57
"54950",2016,"의사(필기)",80,"54347","의학각론5",57
"54951",2016,"의사(필기)",80,"54347","의학총론1",54
"54952",2016,"의사(필기)",80,"54347","의학총론2(R형)",7
"54953",2016,"의사(필기)",80,"54348","보건의약관계 법규",19
"54954",2016,"의사(필기)",80,"54348","의학각론1(R형)",37
"54955",2016,"의사(필기)",80,"54348","의학각론2",35
"54956",2016,"의사(필기)",80,"54348","의학각론3",61
"54957",2016,"의사(필기)",80,"54348","의학각론4",60
"54958",2016,"의사(필기)",80,"54348","의학각론5",59
"54959",2016,"의사(필기)",80,"54348","의학총론1",57
"54960",2016,"의사(필기)",80,"54348","의학총론2(R형)",8
"54961",2016,"의사(필기)",80,"54349","보건의약관계 법규",19
"54962",2016,"의사(필기)",80,"54349","의학각론1(R형)",34
"54963",2016,"의사(필기)",80,"54349","의학각론2",27
"54964",2016,"의사(필기)",80,"54349","의학각론3",55
"54965",2016,"의사(필기)",80,"54349","의학각론4",57
"54966",2016,"의사(필기)",80,"54349","의학각론5",54
"54967",2016,"의사(필기)",80,"54349","의학총론1",52
"54968",2016,"의사(필기)",80,"54349","의학총론2(R형)",5
"54969",2016,"의사(필기)",80,"54350","보건의약관계 법규",19
"54970",2016,"의사(필기)",80,"54350","의학각론1(R형)",39
"54971",2016,"의사(필기)",80,"54350","의학각론2",29
"54972",2016,"의사(필기)",80,"54350","의학각론3",57
"54973",2016,"의사(필기)",80,"54350","의학각론4",64
"54974",2016,"의사(필기)",80,"54350","의학각론5",55
"54975",2016,"의사(필기)",80,"54350","의학총론1",55
"54976",2016,"의사(필기)",80,"54350","의학총론2(R형)",8
"54977",2016,"의사(필기)",80,"54351","보건의약관계 법규",18
"54978",2016,"의사(필기)",80,"54351","의학각론1(R형)",30
"54979",2016,"의사(필기)",80,"54351","의학각론2",31
"54980",2016,"의사(필기)",80,"54351","의학각론3",53
"54981",2016,"의사(필기)",80,"54351","의학각론4",56
"54982",2016,"의사(필기)",80,"54351","의학각론5",47
"54983",2016,"의사(필기)",80,"54351","의학총론1",48
"54984",2016,"의사(필기)",80,"54351","의학총론2(R형)",7
"54985",2016,"의사(필기)",80,"54352","보건의약관계 법규",20
"54986",2016,"의사(필기)",80,"54352","의학각론1(R형)",41
"54987",2016,"의사(필기)",80,"54352","의학각론2",28
"54988",2016,"의사(필기)",80,"54352","의학각론3",54
"54989",2016,"의사(필기)",80,"54352","의학각론4",59
"54990",2016,"의사(필기)",80,"54352","의학각론5",52
"54991",2016,"의사(필기)",80,"54352","의학총론1",53
"54992",2016,"의사(필기)",80,"54352","의학총론2(R형)",6
"54993",2016,"의사(필기)",80,"54353","보건의약관계 법규",16
"54994",2016,"의사(필기)",80,"54353","의학각론1(R형)",29
"54995",2016,"의사(필기)",80,"54353","의학각론2",32
"54996",2016,"의사(필기)",80,"54353","의학각론3",54
"54997",2016,"의사(필기)",80,"54353","의학각론4",56
"54998",2016,"의사(필기)",80,"54353","의학각론5",54
"54999",2016,"의사(필기)",80,"54353","의학총론1",44
"55000",2016,"의사(필기)",80,"54353","의학총론2(R형)",8
"55001",2016,"의사(필기)",80,"54354","보건의약관계 법규",13
"55002",2016,"의사(필기)",80,"54354","의학각론1(R형)",26
"55003",2016,"의사(필기)",80,"54354","의학각론2",22
"55004",2016,"의사(필기)",80,"54354","의학각론3",48
"55005",2016,"의사(필기)",80,"54354","의학각론4",53
"55006",2016,"의사(필기)",80,"54354","의학각론5",49
"55007",2016,"의사(필기)",80,"54354","의학총론1",48
"55008",2016,"의사(필기)",80,"54354","의학총론2(R형)",9
"55009",2016,"의사(필기)",80,"54355","보건의약관계 법규",18
"55010",2016,"의사(필기)",80,"54355","의학각론1(R형)",34
"55011",2016,"의사(필기)",80,"54355","의학각론2",27
"55012",2016,"의사(필기)",80,"54355","의학각론3",55
"55013",2016,"의사(필기)",80,"54355","의학각론4",55
"55014",2016,"의사(필기)",80,"54355","의학각론5",54
"55015",2016,"의사(필기)",80,"54355","의학총론1",53
"55016",2016,"의사(필기)",80,"54355","의학총론2(R형)",5
"55017",2016,"의사(필기)",80,"54356","보건의약관계 법규",17
"55018",2016,"의사(필기)",80,"54356","의학각론1(R형)",35
"55019",2016,"의사(필기)",80,"54356","의학각론2",28
"55020",2016,"의사(필기)",80,"54356","의학각론3",49
"55021",2016,"의사(필기)",80,"54356","의학각론4",58
"55022",2016,"의사(필기)",80,"54356","의학각론5",51
"55023",2016,"의사(필기)",80,"54356","의학총론1",54
"55024",2016,"의사(필기)",80,"54356","의학총론2(R형)",4
"55025",2016,"의사(필기)",80,"54357","보건의약관계 법규",15
"55026",2016,"의사(필기)",80,"54357","의학각론1(R형)",29
"55027",2016,"의사(필기)",80,"54357","의학각론2",29
"55028",2016,"의사(필기)",80,"54357","의학각론3",44
"55029",2016,"의사(필기)",80,"54357","의학각론4",51
"55030",2016,"의사(필기)",80,"54357","의학각론5",51
"55031",2016,"의사(필기)",80,"54357","의학총론1",50
"55032",2016,"의사(필기)",80,"54357","의학총론2(R형)",7
"55033",2016,"의사(필기)",80,"54358","보건의약관계 법규",17
"55034",2016,"의사(필기)",80,"54358","의학각론1(R형)",38
"55035",2016,"의사(필기)",80,"54358","의학각론2",35
"55036",2016,"의사(필기)",80,"54358","의학각론3",64
"55037",2016,"의사(필기)",80,"54358","의학각론4",65
"55038",2016,"의사(필기)",80,"54358","의학각론5",60
"55039",2016,"의사(필기)",80,"54358","의학총론1",58
"55040",2016,"의사(필기)",80,"54358","의학총론2(R형)",9
"55041",2016,"의사(필기)",80,"54359","보건의약관계 법규",19
"55042",2016,"의사(필기)",80,"54359","의학각론1(R형)",29
"55043",2016,"의사(필기)",80,"54359","의학각론2",33
"55044",2016,"의사(필기)",80,"54359","의학각론3",55
