Delayed,CARRIER,DAY_OF_WEEK,DEP_TIME,DEST,ORIGIN,Weather,Origin_BWI
0,MQ,4,1829,JFK,DCA,0,
1,MQ,4,650,LGA,DCA,0,
0,MQ,4,749,LGA,DCA,0,
0,MQ,4,855,LGA,DCA,0,
0,MQ,4,1257,LGA,DCA,0,
1,MQ,4,1428,LGA,DCA,0,
1,MQ,4,1527,LGA,DCA,0,
0,MQ,4,1654,LGA,DCA,0,
0,MQ,4,1902,LGA,DCA,0,
0,UA,4,848,LGA,IAD,0,
0,US,4,632,LGA,DCA,0,
1,US,4,657,LGA,DCA,0,
0,US,4,755,LGA,DCA,0,
0,US,4,858,LGA,DCA,0,
0,US,4,958,LGA,DCA,0,
0,US,4,1058,LGA,DCA,0,
0,US,4,1155,LGA,DCA,0,
0,US,4,1256,LGA,DCA,0,
0,US,4,1356,LGA,DCA,0,
0,US,4,1457,LGA,DCA,0,
0,US,4,1556,LGA,DCA,0,
0,US,4,1659,LGA,DCA,0,
0,US,4,1758,LGA,DCA,0,
0,US,4,1857,LGA,DCA,0,
0,US,4,2001,LGA,DCA,0,
0,US,4,2055,LGA,DCA,0,
0,RU,4,1718,EWR,BWI,0,
0,RU,4,659,EWR,BWI,0,
0,RU,4,1030,EWR,BWI,0,
0,RU,4,1451,EWR,BWI,0,
0,CO,4,1255,EWR,DCA,0,
0,CO,4,1728,EWR,DCA,0,
0,CO,4,732,EWR,DCA,0,
0,CO,4,1852,EWR,DCA,0,
1,DH,4,913,EWR,IAD,0,
0,DH,4,1659,EWR,IAD,0,
0,DH,4,1237,EWR,IAD,0,
1,DH,4,2211,EWR,IAD,0,
0,DH,4,627,EWR,IAD,0,
0,DH,4,1427,EWR,IAD,0,
0,RU,4,2057,EWR,DCA,0,
0,RU,4,1633,EWR,DCA,0,
0,RU,4,1452,EWR,IAD,0,
0,RU,4,640,EWR,DCA,0,
0,RU,4,654,EWR,IAD,0,
0,RU,4,1855,EWR,IAD,0,
1,RU,4,1405,EWR,DCA,0,
0,RU,4,1259,EWR,IAD,0,
1,RU,4,1620,EWR,DCA,0,
0,RU,4,857,EWR,DCA,0,
0,RU,4,1659,EWR,IAD,0,
0,OH,5,1455,JFK,BWI,0,
0,DH,5,1640,JFK,DCA,0,
0,DH,5,1237,LGA,IAD,0,
1,DH,5,1528,LGA,IAD,0,
0,DH,5,1709,LGA,IAD,0,
0,DH,5,2127,LGA,IAD,0,
0,DH,5,632,LGA,IAD,0,
0,DH,5,1030,LGA,IAD,0,
0,DH,5,831,JFK,IAD,0,
0,DH,5,1241,JFK,IAD,0,
0,DH,5,1459,JFK,IAD,0,
0,DH,5,1641,JFK,IAD,0,
0,DH,5,1714,JFK,IAD,0,
1,DH,5,2214,JFK,IAD,0,
0,DH,5,1609,JFK,IAD,0,
1,DL,5,1510,JFK,DCA,0,
0,DL,5,630,LGA,DCA,0,
0,DL,5,730,LGA,DCA,0,
0,DL,5,830,LGA,DCA,0,
0,DL,5,931,LGA,DCA,0,
0,DL,5,1031,LGA,DCA,0,
0,DL,5,1131,LGA,DCA,0,
0,DL,5,1231,LGA,DCA,0,
0,DL,5,1331,LGA,DCA,0,
0,DL,5,1432,LGA,DCA,0,
0,DL,5,1531,LGA,DCA,0,
0,DL,5,1632,LGA,DCA,0,
0,DL,5,1730,LGA,DCA,0,
0,DL,5,1830,LGA,DCA,0,
0,DL,5,1927,LGA,DCA,0,
0,DL,5,2031,LGA,DCA,0,
0,MQ,5,1523,JFK,DCA,0,
0,MQ,5,1843,JFK,DCA,0,
0,MQ,5,703,LGA,DCA,0,
1,MQ,5,827,LGA,DCA,1,
0,MQ,5,850,LGA,DCA,0,
0,MQ,5,1056,LGA,DCA,0,
0,MQ,5,1251,LGA,DCA,0,
0,MQ,5,1358,LGA,DCA,0,
0,MQ,5,1458,LGA,DCA,0,
1,MQ,5,1703,LGA,DCA,0,
0,MQ,5,1656,LGA,DCA,0,
0,UA,5,849,LGA,IAD,0,
0,US,5,638,LGA,DCA,0,
0,US,5,656,LGA,DCA,0,
0,US,5,754,LGA,DCA,0,
0,US,5,858,LGA,DCA,0,
0,US,5,957,LGA,DCA,0,
0,US,5,1057,LGA,DCA,0,
0,US,5,1155,LGA,DCA,0,
0,US,5,1256,LGA,DCA,0,
0,US,5,1356,LGA,DCA,0,
0,US,5,1459,LGA,DCA,0,
0,US,5,1556,LGA,DCA,0,
1,US,5,1656,LGA,DCA,0,
0,US,5,1758,LGA,DCA,0,
0,US,5,1856,LGA,DCA,0,
0,US,5,2004,LGA,DCA,0,
0,US,5,2057,LGA,DCA,0,
1,RU,5,1748,EWR,BWI,0,
0,RU,5,700,EWR,BWI,0,
1,RU,5,1513,EWR,BWI,0,
0,RU,5,1037,EWR,BWI,0,
0,CO,5,1728,EWR,DCA,0,
0,CO,5,1257,EWR,DCA,0,
0,CO,5,1851,EWR,DCA,0,
0,CO,5,727,EWR,DCA,0,
0,DH,5,832,EWR,IAD,0,
0,DH,5,1715,EWR,IAD,0,
1,DH,5,1242,EWR,IAD,0,
0,DH,5,2116,EWR,IAD,0,
0,DH,5,623,EWR,IAD,0,
0,DH,5,1426,EWR,IAD,0,
0,RU,5,1255,EWR,IAD,0,
0,RU,5,2056,EWR,DCA,0,
1,RU,5,1657,EWR,IAD,0,
1,RU,5,1856,EWR,IAD,0,
0,RU,5,643,EWR,DCA,0,
1,RU,5,1359,EWR,DCA,0,
1,RU,5,1601,EWR,DCA,0,
0,RU,5,1630,EWR,DCA,0,
0,RU,5,858,EWR,DCA,0,
1,RU,5,1456,EWR,IAD,0,
1,RU,5,659,EWR,IAD,0,
0,OH,6,1505,JFK,BWI,0,
0,DH,6,1633,JFK,DCA,0,
0,DH,6,1243,LGA,IAD,0,
0,DH,6,1711,LGA,IAD,0,
0,DH,6,2117,LGA,IAD,0,
1,DH,6,931,JFK,IAD,0,
0,DH,6,1238,JFK,IAD,0,
0,DH,6,1639,JFK,IAD,0,
0,DH,6,1706,JFK,IAD,0,
0,DH,6,2115,JFK,IAD,0,
0,DH,6,1750,JFK,IAD,0,
0,DL,6,1500,JFK,DCA,0,
0,DL,6,727,LGA,DCA,0,
1,DL,6,840,LGA,DCA,0,
0,DL,6,1030,LGA,DCA,0,
0,DL,6,1231,LGA,DCA,0,
0,DL,6,1429,LGA,DCA,0,
0,DL,6,1629,LGA,DCA,0,
0,DL,6,1829,LGA,DCA,0,
0,DL,6,2026,LGA,DCA,0,
0,MQ,6,1514,JFK,DCA,0,
0,MQ,6,613,JFK,DCA,0,
0,MQ,6,1819,JFK,DCA,0,
0,MQ,6,904,LGA,DCA,0,
0,MQ,6,1254,LGA,DCA,0,
0,UA,6,847,LGA,IAD,0,
0,US,6,706,LGA,DCA,0,
0,US,6,857,LGA,DCA,0,
0,US,6,1058,LGA,DCA,0,
0,US,6,1256,LGA,DCA,0,
0,US,6,1457,LGA,DCA,0,
0,US,6,1655,LGA,DCA,0,
0,US,6,1856,LGA,DCA,0,
0,RU,6,1025,EWR,BWI,0,
0,RU,6,1449,EWR,BWI,0,
0,RU,6,1715,EWR,BWI,0,
0,RU,6,704,EWR,BWI,0,
0,CO,6,1255,EWR,DCA,0,
0,DH,6,840,EWR,IAD,0,
0,DH,6,1659,EWR,IAD,0,
0,DH,6,1247,EWR,IAD,0,
0,DH,6,2111,EWR,IAD,0,
0,RU,6,1458,EWR,IAD,0,
0,RU,6,925,EWR,DCA,0,
0,RU,6,650,EWR,IAD,0,
0,RU,6,644,EWR,DCA,0,
0,RU,6,1653,EWR,IAD,0,
0,RU,6,1558,EWR,DCA,0,
0,RU,6,1403,EWR,DCA,0,
0,RU,6,1736,EWR,DCA,0,
